postal_district_number,postal_district,postal_district_name,postal_district_label,floor_level,floor_area_band,rent_psm_25th,rent_psm_median,rent_psm_75th,reference_period,period_start,year,quarter
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,187.66,194.46,251.55,2021Q2,2021-04-01,2021,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>100 - 300,234.25,259.51,286.03,2021Q2,2021-04-01,2021,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,199.13,230.94,249.12,2021Q2,2021-04-01,2021,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,150.68,183.94,244.75,2021Q2,2021-04-01,2021,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,92.42,113.06,148.04,2021Q2,2021-04-01,2021,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,30 & Below,196.48,276.83,407.24,2021Q2,2021-04-01,2021,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,170.13,233.52,294.45,2021Q2,2021-04-01,2021,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 4 & Above,>30 - 100,146.64,147.3,156.11,2021Q2,2021-04-01,2021,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,212.1,244.06,291.35,2021Q3,2021-07-01,2021,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,269.09,279.87,286.63,2021Q3,2021-07-01,2021,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,94.19,107.62,190.57,2021Q3,2021-07-01,2021,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,174.01,198.12,242.69,2021Q3,2021-07-01,2021,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,79.21,91.48,133.44,2021Q3,2021-07-01,2021,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,79.14,154.43,167.85,2021Q3,2021-07-01,2021,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>100 - 300,136.47,160.01,167.21,2021Q3,2021-07-01,2021,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,352.78,373.97,443.82,2021Q4,2021-10-01,2021,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,130.98,201.82,226.06,2021Q4,2021-10-01,2021,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,177.61,217.28,243.18,2021Q4,2021-10-01,2021,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,133.9,196.48,220.25,2021Q4,2021-10-01,2021,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,142.29,186.4,199.63,2021Q4,2021-10-01,2021,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>100 - 300,116.58,172.95,173.47,2021Q4,2021-10-01,2021,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 4 & Above,>30 - 100,119.22,145.55,156.85,2021Q4,2021-10-01,2021,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,295.65,337.51,403.28,2022Q1,2022-01-01,2022,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,238.47,282.73,317.35,2022Q1,2022-01-01,2022,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,192.95,210.95,325.14,2022Q1,2022-01-01,2022,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,117.38,181.25,271.26,2022Q1,2022-01-01,2022,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,30 & Below,138.5,222.23,282.74,2022Q1,2022-01-01,2022,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,235.39,269.13,302.97,2022Q1,2022-01-01,2022,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>100 - 300,79.13,203.35,206.33,2022Q1,2022-01-01,2022,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,346.77,588.14,654.25,2022Q2,2022-04-01,2022,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,229.24,267.43,319.39,2022Q2,2022-04-01,2022,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,264.35,284.48,330.7,2022Q2,2022-04-01,2022,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,122.44,201.37,243.95,2022Q2,2022-04-01,2022,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,125.12,134.1,205.59,2022Q2,2022-04-01,2022,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,30 & Below,224.74,228.48,428.57,2022Q2,2022-04-01,2022,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,125.16,191.61,212.59,2022Q2,2022-04-01,2022,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>100 - 300,182.86,199.49,218.48,2022Q2,2022-04-01,2022,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,241.98,472.08,511.09,2022Q3,2022-07-01,2022,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,162.93,279.89,357.03,2022Q3,2022-07-01,2022,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,108.03,153.28,297.73,2022Q3,2022-07-01,2022,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,208.27,222.87,264.82,2022Q3,2022-07-01,2022,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,145.3,209.64,248.58,2022Q3,2022-07-01,2022,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,30 & Below,104.24,161.96,324.37,2022Q3,2022-07-01,2022,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,114.3,185.64,264.7,2022Q3,2022-07-01,2022,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>100 - 300,114.5,140.94,151.24,2022Q3,2022-07-01,2022,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>300,53.42,86.82,126.29,2022Q3,2022-07-01,2022,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 4 & Above,>30 - 100,168.1,185.51,216.56,2022Q3,2022-07-01,2022,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,315.01,379.32,532.26,2022Q4,2022-10-01,2022,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,242.99,277.54,350.32,2022Q4,2022-10-01,2022,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>100 - 300,142.91,181.94,223.72,2022Q4,2022-10-01,2022,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,155.53,219.62,311.75,2022Q4,2022-10-01,2022,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,113.21,179.31,268.6,2022Q4,2022-10-01,2022,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,27.31,96.78,142.04,2022Q4,2022-10-01,2022,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>300,38.24,55.44,76.06,2022Q4,2022-10-01,2022,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,162.98,230.34,256.4,2022Q4,2022-10-01,2022,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,433.78,496.15,557.09,2023Q1,2023-01-01,2023,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,275.66,285.23,285.73,2023Q1,2023-01-01,2023,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,150.14,195.5,240.8,2023Q1,2023-01-01,2023,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,94.15,104.81,118.18,2023Q1,2023-01-01,2023,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,205.3,247.58,253.89,2023Q1,2023-01-01,2023,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,292.18,344.0,463.86,2023Q2,2023-04-01,2023,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,198.06,249.39,287.25,2023Q2,2023-04-01,2023,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,116.35,294.16,341.72,2023Q2,2023-04-01,2023,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,120.85,241.79,279.12,2023Q2,2023-04-01,2023,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,116.15,173.69,222.7,2023Q2,2023-04-01,2023,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,261.08,264.58,331.7,2023Q2,2023-04-01,2023,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>100 - 300,198.23,200.67,223.34,2023Q2,2023-04-01,2023,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 4 & Above,>30 - 100,235.95,266.33,269.11,2023Q2,2023-04-01,2023,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,332.14,373.71,543.27,2023Q3,2023-07-01,2023,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,183.75,274.68,297.47,2023Q3,2023-07-01,2023,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,208.51,296.6,427.94,2023Q3,2023-07-01,2023,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,140.61,161.46,210.39,2023Q3,2023-07-01,2023,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,99.34,113.64,140.44,2023Q3,2023-07-01,2023,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,30 & Below,267.86,319.77,391.4,2023Q3,2023-07-01,2023,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,169.23,267.45,272.89,2023Q3,2023-07-01,2023,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>100 - 300,104.5,161.89,178.71,2023Q3,2023-07-01,2023,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>300,90.48,140.52,180.4,2023Q3,2023-07-01,2023,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 4 & Above,>30 - 100,186.79,210.64,217.65,2023Q3,2023-07-01,2023,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,344.55,404.2,404.71,2023Q4,2023-10-01,2023,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,258.54,342.32,357.21,2023Q4,2023-10-01,2023,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,183.48,308.4,343.8,2023Q4,2023-10-01,2023,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,162.64,225.98,307.02,2023Q4,2023-10-01,2023,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,30 & Below,239.75,255.93,325.92,2023Q4,2023-10-01,2023,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,197.04,197.77,198.85,2023Q4,2023-10-01,2023,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,256.14,260.89,336.0,2024Q1,2024-01-01,2024,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>100 - 300,213.85,245.45,269.37,2024Q1,2024-01-01,2024,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,153.76,173.54,217.01,2024Q1,2024-01-01,2024,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,177.85,227.23,351.91,2024Q1,2024-01-01,2024,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,225.05,271.84,300.74,2024Q1,2024-01-01,2024,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>100 - 300,185.89,188.59,196.12,2024Q1,2024-01-01,2024,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,297.47,365.5,692.47,2024Q2,2024-04-01,2024,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,184.07,313.69,333.34,2024Q2,2024-04-01,2024,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,116.44,143.38,211.74,2024Q2,2024-04-01,2024,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,173.11,225.05,268.03,2024Q2,2024-04-01,2024,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,94.33,123.84,200.61,2024Q2,2024-04-01,2024,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>30 - 100,210.3,265.15,282.78,2024Q2,2024-04-01,2024,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,>100 - 300,160.2,198.34,211.78,2024Q2,2024-04-01,2024,Q2
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,411.65,457.25,593.92,2024Q3,2024-07-01,2024,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,158.5,258.38,344.96,2024Q3,2024-07-01,2024,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>100 - 300,171.7,208.79,237.05,2024Q3,2024-07-01,2024,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,171.16,217.09,306.33,2024Q3,2024-07-01,2024,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,149.09,185.13,223.07,2024Q3,2024-07-01,2024,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,120.47,182.9,192.25,2024Q3,2024-07-01,2024,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,30 & Below,186.2,303.1,347.7,2024Q3,2024-07-01,2024,Q3
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,337.3,359.6,381.36,2024Q4,2024-10-01,2024,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,261.97,323.65,329.04,2024Q4,2024-10-01,2024,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>100 - 300,202.8,203.38,215.67,2024Q4,2024-10-01,2024,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,180.17,189.06,334.53,2024Q4,2024-10-01,2024,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,131.26,152.15,216.17,2024Q4,2024-10-01,2024,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>100 - 300,118.2,151.11,199.72,2024Q4,2024-10-01,2024,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,30 & Below,231.76,260.44,297.95,2024Q4,2024-10-01,2024,Q4
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,30 & Below,449.55,608.81,612.97,2025Q1,2025-01-01,2025,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",B1 & Below,>30 - 100,257.03,264.51,283.59,2025Q1,2025-01-01,2025,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,30 & Below,207.45,220.95,239.61,2025Q1,2025-01-01,2025,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 1,>30 - 100,168.76,258.16,283.22,2025Q1,2025-01-01,2025,Q1
23,D23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang","D23 / Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",Level 2 & 3,30 & Below,214.19,231.44,236.52,2025Q1,2025-01-01,2025,Q1
